name,address,City,State,zip,phone,url,Types,Closed,Lat,Long,Name Count
Time Zone Toys,"2945 W Chinden Blvd, Boise", Boise,ID,83714,(208) 343-6358,http://www.timezonetoys.com/,"[""store"",""point_of_interest"",""establishment""]",,43.6193318,-116.2353699,2
Time Zone Toys,"3163 E Fairview Ave #175, Meridian", Meridian,ID,83642,(208) 343-6358,http://timezonetoys.com/,"[""store"",""point_of_interest"",""establishment""]",,43.618384,-116.356259,2
ToyLynx,"650 Iwilei Rd #120, Honolulu", Honolulu,HI,96817,(808) 529-8697,http://www.toylynx.com/,,,,,1
Rebel Base Comics & Toys,"701 S Sharon Amity Rd, Charlotte", Charlotte,NC,28211,(704) 442-9660,http://rebelbasecomics-hub.com/,book_store,,,,1
MiniQ,"98 Kauhale St, Aiea", Aiea,HI,96701,(808) 277-5773,http://www.shop.miniqtoys.com/,,,,,1
Replay Toys,"1131 N Badger Ave, Appleton", Appleton,WI,54914,(920) 659-0869,http://www.replaytoyz.com/,"[""store"",""point_of_interest"",""establishment""]",,44.2721602,-88.4347747,2
RePlay Toys,"1515 W Street Rd, Warminster", Warminster,PA,18974,(215) 394-5533,http://www.weplayreplay.com/,"[""store"",""point_of_interest"",""establishment""]",,40.2208363,-75.1218104,2
Cloud Nine Toys,"337 Boston Post Rd, Sudbury", Sudbury,MA,01776,(978) 443-8886,http://www.adorablekidsdressup.com/cloud-nine-toys-home.html,shoe_store,,,,1
Pixie Toys,"3930 Atlantic Ave, Long Beach", Long Beach,CA,90807,(562) 490-0702,http://pixietoys.net/,store,,,,1
Phillips Toy Mart,"5207 Hwy 70 S, Nashville", Nashville,TN,37205,(615) 352-5363,http://phillipstoymart.com/,store,,,,1
Shadyside Variety Store,"5421 Walnut St, Pittsburgh", Pittsburgh,PA,15232,(412) 681-1716,http://thinkshadyside.com/discover-shadyside/shop/,,,,,1
The Wizard's Pond,"5493 Carlson Dr, Sacramento", Sacramento,CA,95819,(916) 662-7272,http://www.thewizardspond.com/,cafe,,,,1
Montclair Toyhouse,"6115 La Salle Ave, Oakland", Oakland,CA,94611,(510) 339-9023,http://www.montclairtoyhouse.com/,,,,,1
Toys R Us Express,"6401 Marana Center Blvd, Tucson", Tucson,AZ,85742,(520) 744-5665,http://www.toysrus.com/storeLocator/index.jsp?ab=TRU_Header:Utility1:Find-a-Store:Store-Locator,"[""store"",""point_of_interest"",""establishment""]",,32.3756576,-111.1011662,1
Toy Mania,"The Streets at Southpoint, 6910 Fayetteville Rd #261, Durham", Durham,NC,27713,(855) 205-8044,http://www.toymaniausa.com/,,,,,1
The Toy Shop,"115 2nd St S, La Crosse", La Crosse,WI,54601,(608) 519-9598,http://www.thetoyshoplacrosse.com/,"[""store"",""point_of_interest"",""establishment""]",,43.8128245,-91.2539437,2
Captain Little,"121 5th Ave SE, Olympia", Olympia,WA,98501,(360) 352-5441,http://www.captainlittle.com,store,,,,1
The Toy Shop,"201 W Napa St #1, Sonoma", Sonoma,CA,95476,(707) 938-1197,http://sonomatoyshop.com/,"[""store"",""point_of_interest"",""establishment""]",,38.292116,-122.462258,2
Knock Knock,"219 Main St, Seal Beach", Seal Beach,CA,90740,(562) 799-8500,http://www.knockknocktoystore.com/,store,,,,1
"the children's store, inc","243 S Elliott Rd, Chapel Hill", Chapel Hill,NC,27514,(919) 942-8027,http://www.thechildrensstoreinc.com/,,,,,1
DFW Vintage Toys,"2515 E Rosemeade Pkwy #215, Carrollton", Carrollton,TX,75007,(214) 529-5970,http://www.facebook.com/dfwvintagetoys,book_store,,,,1
Over the Rainbow,"2727 Exposition Blvd, Austin", Austin,TX,78703,(512) 477-2954,http://www.overtherainbowaustin.com/,book_store,,,,1
The Sensory Shop,"2727 S Caraway Rd, Jonesboro", Jonesboro,AR,72401,(870) 336-0745,http://www.thesensoryshop.com/,"[""store"",""point_of_interest"",""establishment""]",,35.8123506,-90.6785654,1
Toy Joy,"403 W 2nd St, Austin", Austin,TX,78701,(512) 320-0090,http://www.toyjoy.com/,store,,,,1
Emerald City Comics Games Toys,"4902 113th Ave N, Clearwater", Clearwater,FL,33760,(727) 398-2665,http://www.emeraldcitycomics.com/,,,,,1
"The Destination - Games, Toys, & Comics","5031 Shelbyville Rd, Louisville", Louisville,KY,40207,(502) 883-2110,http://destinationcomics.com/,art_gallery,,,,1
Playhouse Toy Store,"702 9th St, Durham", Durham,NC,27705,(919) 286-1317,http://www.playhousetoys.com/,,,,,1
Bigtime Toys,"708 Berry Rd, Nashville", Nashville,TN,37204,(615) 383-2888,http://bigtimetoys.com/,store,,,,1
Toytown,"1236 Blue Lakes Blvd N, Twin Falls", Twin Falls,ID,83301,(208) 736-6728,http://www.toytownfun.com/,"[""store"",""point_of_interest"",""establishment""]",,42.583561,-114.4594843,1
Crossroads Toys,"15600 NE 8th St A5, Bellevue", Bellevue,WA,98008,(425) 653-5555,http://www.crossroadsbellevue.com/,store,,,,1
Anna's Toy Depot,"2620 S Lamar Blvd, Austin", Austin,TX,78704,(512) 447-8697,http://www.annastoydepot.com/,store,,,,1
Car Toys Inc.,"31610 Pacific Hwy S, Federal Way", Federal Way,WA,98003,(253) 839-5970,http://www.cartoys.com/store-locator/,electronics_store,,,,1
Crowemag Toys,"3721 Lynn Rd #110, Raleigh", Raleigh,NC,27613,(919) 719-9087,http://www.crowemagtoys.com/,,,,,1
Whiz Kids,"3979 S Higuera St, San Luis Obispo", San Luis Obispo,CA,93401,(805) 547-1733,http://www.whizkidsslo.com/,"[""store"",""point_of_interest"",""establishment""]",,35.244879,-120.6733604,2
Lions & Tigers & Toys,"4301 W William Cannon Drive E220, Austin", Austin,TX,78749,(512) 892-7627,http://www.toystoreaustintx.com/,book_store,,,,1
Fisher-Price and Mattel,"636 Girard Ave, East Aurora", East Aurora,NY,14052,(716) 687-3300,http://www.fisherpricetoystore.com/,,,,,1
The Toy Loft,"719 Main St, East Aurora", East Aurora,NY,14052,(716) 652-3277,https://www.facebook.com/pages/Toy-Loft/124240240959467,,,,,1
Whiz Kids,"808 W Main Ave #320, Spokane", Spokane,WA,99201,(509) 456-8697,http://www.whizkidstoys.net/,"[""store"",""point_of_interest"",""establishment""]",,47.6595399,-117.4237524,2
Bricks & Minifigs Memphis,"9755 U.S. 64 #103, Arlington", Arlington,TN,38002,(901) 207-3007,https://bricksandminifigs.com/store/memphis-tennessee/,store,,,,1
Terra Toys,"2438 W Anderson Ln, Austin", Austin,TX,78757,(512) 445-4498,http://www.terratoys.com/,food,,,,1
All Things Kids @ The Domain Austin,"3220 Feathergrass Ct, Austin", Austin,TX,78758,(512) 490-6770,http://allthingskids.us/,book_store,,,,1
S.W. Randall Toyes and Giftes,"630 Smithfield St, Pittsburgh", Pittsburgh,PA,15222,(412) 562-9252,http://www.swrandalltoys.com/,,,,,1
Fisher-Price,"636 Girard Ave, East Aurora", East Aurora,NY,14052,(716) 687-3300,http://www.fisher-price.com/,,,,,1
Q Toys,"6800 Burnet Rd, Austin", Austin,TX,78757,(512) 772-1614,http://www.qtoysaustin.com/,store,,,,1
Limited Figures,"7000 NW Prairie View Rd #140, Kansas City", Kansas City,MO,64151,(816) 746-5757,http://limitedfigures.com/,book_store,,,,1
"Capitol Kids, Ltd.","8 S Carroll St, Madison", Madison,WI,53703,(608) 280-0744,http://www.capitolkids.com/,,,,,1
Brilliant Sky Toys & Books - Charlotte,"9882 Rea Rd, Charlotte", Charlotte,NC,28277,(704) 251-6421,http://www.brilliantskytoys.com/,store,,,,1
Happily Ever After Inc,"1010 Pine St, Philadelphia", Philadelphia,PA,19107,(215) 627-5790,http://www.happily.com/,book_store,,,,1
Tulsa Toy Depot,"10114 S Sheridan Rd, Tulsa", Tulsa,OK,74133,(918) 938-0555,http://www.tulsatoydepot.com/,,,,,1
The Lost Toys,"1451 Empire Central #700, Dallas", Dallas,TX,75247,(972) 707-0000,http://thelost.toys/,store,,,,1
Adventure Hobbies and Toys,"1645 N Franklin St, Christiansburg", Christiansburg,VA,24073,(540) 382-2871,http://www.nrvhobby.com/,"[""store"",""point_of_interest"",""establishment""]",,37.1515124,-80.4124973,2
Toy Zone San Antonio,"22211 Interstate 10 Frontage Rd #1113, San Antonio", San Antonio,TX,78256,(210) 698-8000,http://www.toyzonesa.blogspot.com/,store,,,,1
International Model Toys,"524 S King St, Seattle", Seattle,WA,98104,(206) 682-8534,http://www.aeroaces.com/internationalmodeltoys.htm,store,,,,1
PLAYTHINGS,"702 N Midvale Blvd, Madison", Madison,WI,53705,(608) 233-2124,http://www.playthingstoystore.com/,,,,,1
Imagine That!,"707 N Main St, Mishawaka", Mishawaka,IN,46545,(574) 254-1600,http://imaginethatstore.net/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,41.6673924,-86.1816245,2
Adventure Hobbies And Toys,"782 New River Rd, Christiansburg", Christiansburg,VA,24073,(540) 251-3031,http://nrvhobby.com/,"[""shopping_mall"",""shoe_store"",""store"",""point_of_interest"",""establishment""]",,37.1654417,-80.4277724,2
Imagine That!,"86 W Market St, Corning", Corning,NY,14830,(607) 937-4242,http://www.imaginethatkids.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,42.1439792,-77.0581794,2
Toy Werks,"923 N Loop 1604 E, San Antonio", San Antonio,TX,78232,(210) 490-7171,http://www.mytoywerks.com,store,,,,1
Read Me A Story,"1005 9th St, Anacortes", Anacortes,WA,98221,(360) 293-4801,http://readmeastoryonline.com/,book_store,,,,1
Galaxy Games,"106 N Woodland Blvd, DeLand", DeLand,FL,32720,(386) 738-4880,http://www.galaxygames-online.com/,"[""store"",""point_of_interest"",""establishment""]",,29.0283893,-81.3037676,2
Radio Control Headquarters,"14910 Nacogdoches Rd #110, San Antonio", San Antonio,TX,78247,(210) 651-0435,http://www.rchqonline.com/,store,,,,1
Got Toys,"1714 Hunter Rd, New Braunfels", New Braunfels,TX,78130,(830) 620-4700,http://gruenetoys.com/,"[""store"",""point_of_interest"",""establishment""]",,29.739518,-98.101957,2
Got Toys,"180 W Mill St, New Braunfels", New Braunfels,TX,78130,(830) 358-7200,https://www.facebook.com/GotToysInNewBraunfels,"[""store"",""point_of_interest"",""establishment""]",,29.7030068,-98.1268137,2
Wild Child,"1813 Monroe St, Madison", Madison,WI,53713,(608) 251-6445,http://www.wildchildclothes.com/,,,,,1
Galaxy Games,"2700 Sunset Blvd, Steubenville", Steubenville,OH,43953,(740) 346-0630,http://www.galaxygamesllc.com/,"[""store"",""point_of_interest"",""establishment""]",,40.3739168,-80.6515071,2
Astro-Zombies,"3100 Central Ave SE, Albuquerque", Albuquerque,NM,87106,(505) 232-7800,http://astrozombies.com/,book_store,,,,1
Ssalefish Comics,"3242 Silas Creek Pkwy, Winston-Salem", Winston-Salem,NC,27103,(336) 499-3910,http://www.ssalefish.com/,,,,,1
Kiddlestix Toy Store,"3815 S Harvard Ave, Tulsa", Tulsa,OK,74135,(918) 749-8697,http://www.kiddlestixtoys.com/,,,,,1
Self Serve Sexuality Resource Center,"3904 Central Ave SE, Albuquerque", Albuquerque,NM,87108,(505) 265-5815,http://www.selfservetoys.com/,book_store,,,,1
Whoops and Co,"555 S Midvale Blvd #105, Madison", Madison,WI,53711,(608) 236-4555,http://www.whoopsandco.com/,,,,,1
Kids Shoes & Toys on Broadway,"5934 Broadway St, San Antonio", San Antonio,TX,78209,(210) 829-8262,https://www.facebook.com/KidsShoesAndToysOnBroadway?ref=hl,shoe_store,,,,1
Village Toys,"1001 Heavenly Village Way #39, South Lake Tahoe", South Lake Tahoe,CA,96150,(530) 541-6600,http://www.villagetoyslaketahoe.com/,"[""store"",""point_of_interest"",""establishment""]",,38.9555283,-119.9431607,2
Old City Kites,"1017 Front St # B, Sacramento", Sacramento,CA,95814,(916) 446-7575,http://www.kitesatoldcity.com/,store,,,,1
S & S Farm Toys,"1102 E Markland Ave, Kokomo", Kokomo,IN,46901,(765) 452-0236,http://www.ssfarmtoys.com/contact_us.htm,"[""store"",""point_of_interest"",""establishment""]",,40.4765855,-86.1191777,2
Bigglesnorts Toys,"11200 Montgomery Blvd NE #22, Albuquerque", Albuquerque,NM,87111,(505) 554-3452,http://www.bigglesnorts.com/,store,,,,1
Just Between Friends,"1132 S Gary Pl, Tulsa", Tulsa,OK,74104,(918) 902-7489,http://tulsa.jbfsale.com/,,,,,2
Toy Qube,"12411 25th Ave, College Point", College Point,NY,11356,(718) 939-8606,http://www.toyqube.com/,"[""store"",""point_of_interest"",""establishment""]",,40.776789,-73.843892,1
Action Toys and Collectibles,"1429 Cassat Ave, Jacksonville", Jacksonville,FL,32205,(904) 337-0648,http://www.facebook.com/actiontoysjax,book_store,,,,1
Kid's Center,"1725 N Swan Rd, Tucson", Tucson,AZ,85712,(520) 322-5437,http://www.e-kidscenter.com/,store,,,,1
Kernohan's Toys,"18 W Anapamu St, Santa Barbara", Santa Barbara,CA,93101,(805) 962-5353,http://www.kernohanstoys.com/,"[""store"",""point_of_interest"",""establishment""]",,34.4230182,-119.7051096,2
Gloworks Toys,"18000 Vernier Rd, Harper Woods", Harper Woods,MI,48225,(313) 647-4061,http://www.gloworks.com/,store,,,,1
Good Stuff,"192 Federal St, St Albans City", St Albans City,VT,05478,(802) 524-6607,http://www.goodstuffstores.com/,"[""store"",""point_of_interest"",""establishment""]",,44.8191822,-73.0844793,1
HEEBEEGEEBEEZ,"1986 N Hill Field Rd, Layton", Layton,UT,84041,(801) 779-4965,http://www.heebeegeebeez.com/,"[""book_store"",""store"",""point_of_interest"",""establishment""]",,41.0886234,-111.9728992,1
Heyday!,"2016 San Marco Blvd, Jacksonville", Jacksonville,FL,32207,(904) 321-8697,http://www.facebook.com/HeydaySanMarco,clothing_store,,,,1
Melody's Choices,"2203 S Promenade Blvd, Rogers", Rogers,AR,72758,(479) 986-9000,http://melodyschoices.com/,"[""store"",""point_of_interest"",""establishment""]",,36.3048766,-94.1744806,1
Amazing Discoveries,"2410 E Broadway Blvd, Tucson", Tucson,AZ,85719,(520) 320-0338,http://amazingmtg.com/,store,,,,1
Out of the Blue Ltd,"2502 Rio Grande Blvd NW, Albuquerque", Albuquerque,NM,87104,(505) 242-4455,http://www.outofthebluetoys.com/,store,,,,1
Rotofugi,"2780 N Lincoln Ave, Chicago", Chicago,IL,60614,(773) 868-3308,http://rotofugi.com/,art_gallery,,,,1
Just Between Friends,"2785 S Oneida St, Green Bay", Green Bay,WI,54304,(920) 841-0457,http://www.greenbay.jbfsale.com/,"[""store"",""clothing_store"",""furniture_store"",""home_goods_store"",""point_of_interest"",""establishment""]",,44.4749837,-88.0748269,2
Tucson Games and Gadgets,"2900 E Broadway Blvd, Tucson", Tucson,AZ,85716,(520) 207-8013,http://www.tucsongamesandgadgets.com/,store,,,,1
Mildred and Dildred,"2905 E Skyline Dr #186, Tucson", Tucson,AZ,85718,(520) 615-6266,http://www.mildredanddildred.com/,store,,,,1
S & S Farm Toys,"3173 W 100 N, Kokomo", Kokomo,IN,46901,(765) 452-0236,http://www.ssfarmtoys.com/,"[""store"",""point_of_interest"",""establishment""]",,40.489989,-86.187223,2
The Green Alligator,"3581 St Johns Ave, Jacksonville", Jacksonville,FL,32205,(904) 389-3099,http://www.thegreenalligator.com/,store,,,,1
Geekplastiq,"360 Junction Rd, Madison", Madison,WI,53717,(608) 831-6373,http://www.geekplastiq.com/,,,,,1
Kernohan's Toys,"5739 Calle Real, Goleta", Goleta,CA,93117,(805) 964-6499,http://kernohanstoys.com/,"[""store"",""point_of_interest"",""establishment""]",,34.4409577,-119.8243767,2
Petunia's Place,"6027 N Palm Ave, Fresno", Fresno,CA,93704,(559) 438-1561,http://petuniasbooks.com/,book_store,,,,1
Planet Bambini,"8200 Stockdale Hwy. STE M10-341, Bakersfield", Bakersfield,CA,93311,(661) 544-8484,http://www.planetbambini.com/,,,,,1
Impulse Creations,"8228 E 61st St #121, Tulsa", Tulsa,OK,74133,(918) 893-2533,http://www.impulsecreations.net,,,,,1
Village Toys,"869 Tahoe Blvd, Incline Village", Incline Village,NV,89451,(775) 831-8181,http://www.villagetoys.com/,"[""book_store"",""food"",""store"",""point_of_interest"",""establishment""]",,39.2495488,-119.955546,2
Fairhaven Toy Garden,"909 Harris Ave, Bellingham", Bellingham,WA,98225,(360) 714-8552,http://www.fairhaventoygarden.com/,store,,,,1
All About Games,"120 N 8th St, Boise", Boise,ID,83702,(208) 345-0204,http://www.facebook.com/AAGDowntown,"[""store"",""point_of_interest"",""establishment""]",,43.6158618,-116.2030156,2
Launching Success Learning Store,"133 Prince Ave, Bellingham", Bellingham,WA,98226,(360) 527-2641,http://www.launchingsuccess.com/,store,,,,1
Time Tunnel Toys,"1583 Meridian Ave, San Jose", San Jose,CA,95125,(408) 809-4457,http://www.timetunneltoys.com/,store,,,,1
Hobbyland,"206 Graceland Blvd, Columbus", Columbus,OH,43214,(614) 888-7500,http://www.hobbylandstores.com/,store,,,,2
Animal World Anwo.com,"237 Hanbury Rd E #220, Chesapeake", Chesapeake,VA,23322,(757) 361-9330,http://anwo.com/,,,,,1
Mountain Moppets Children's Clothing and Baby Boutique,"2530 W Colorado Ave, Colorado Springs", Colorado Springs,CO,80904,(719) 633-5544,http://www.mountainmoppets.com/,,,,,1
Imagine That Toys,"2939 N Rock Rd, Wichita", Wichita,KS,67226,(316) 239-7483,http://www.imaginethattoys.net/,,,,,1
Kid Country Toys,"3000 Charleston Town Center, Charleston", Charleston,WV,25389,(304) 345-5302,http://www.kidcountrytoys.com/,"[""store"",""point_of_interest"",""establishment""]",,38.3529223,-81.6369096,1
Learning Palace,"3832 Center St NE, Salem", Salem,OR,97301,(503) 587-8992,http://www.learningpalace.com/,"[""store"",""point_of_interest"",""establishment""]",,44.9384148,-122.9862063,1
Retroactive Kids,"4859 Rainier Ave S, Seattle", Seattle,WA,98118,(206) 932-3154,http://retroactivekids.com/,store,,,,1
Gus' Toys,"5 W Wea St, Paola", Paola,KS,66071,(913) 259-3346,http://gustoystore.com/,"[""store"",""point_of_interest"",""establishment""]",,38.5716708,-94.8782346,1
TREEHOUSE kid and craft Atlanta,"533 W Howard Ave, Decatur", Decatur,GA,30030,(470) 355-8305,http://www.treehousekidandcraft.com/,store,,,,1
Victoria's Toy Station,"5466 Government St, Baton Rouge", Baton Rouge,LA,70806,(225) 924-3632,http://www.victoriastoystation.com/,,,,,1
Hobbyland,"616 N Main St, Bloomington", Bloomington,IL,61701,(309) 828-1442,http://www.hobbylandfunstore.com/,"[""store"",""point_of_interest"",""establishment""]",,40.4839919,-88.9939912,2
The Toy King,"7246 W Foster Ave, Chicago", Chicago,IL,60656,(708) 831-4175,http://www.thetoyking.com/,store,,,,1
Fairvilla's Sexy Things - Intimacy & Wellness Boutique,"7535 International Dr, Orlando", Orlando,FL,32819,(407) 826-1627,http://www.fairvillasexythings.com/,,,,,1
All About Games,"78 Main St, Belfast", Belfast,ME,04915,(207) 338-9984,http://www.allaboutgamesmaine.com/,"[""store"",""point_of_interest"",""establishment""]",,44.4263763,-69.0063945,2
Lovers,"100 Gilkey Rd, Burlington", Burlington,WA,98233,(360) 757-7551,http://www.loverspackage.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,48.4643981,-122.3354523,1
Mythical Mountain,"11570 San Jose Blvd #13, Jacksonville", Jacksonville,FL,32223,(904) 680-1308,http://mythicalmountain.com/,book_store,,,,1
Play Today Toys,"116 Bartram Oaks Walk #104, St Johns", St Johns,FL,32259,(904) 770-2237,http://www.playtodaytoys.net/,store,,,,1
Toy Safari,"1410 Park St, Alameda", Alameda,CA,94501,(510) 522-1723,http://toysafaritoys.com/,,,,,1
Garden Railway Gizmos,"1425 N Broadway St, Wichita", Wichita,KS,67214,(316) 262-4300,http://www.gardenrailwaygizmos.com/,,,,,1
The Heritage Shop Hallmark Gold Crown,"15 Midway Shopping Center, Wyoming", Wyoming,PA,18644,(570) 693-1870,http://www.theheritageshop.com/,"[""jewelry_store"",""home_goods_store"",""store"",""point_of_interest"",""establishment""]",,41.300063,-75.8516,1
Dynamo,"2001 St Claude Ave, New Orleans", New Orleans,LA,70116,(504) 534-8697,http://dynamotoys.com/,,,,,1
Trendy Tots,"3101 N Rock Rd #185, Wichita", Wichita,KS,67206,(316) 634-6996,http://www.trendytotsresaleshop.com/,,,,,1
Little Richard's Toystore,"324 N Tejon St, Colorado Springs", Colorado Springs,CO,80903,(719) 578-5549,http://poorrichardsdowntown.com/,,,,,1
"Lovers Playground - Peoria, IL","335 SW Adams St, Peoria", Peoria,IL,61602,(309) 676-9275,http://loversplayground.com/,"[""clothing_store"",""home_goods_store"",""store"",""point_of_interest"",""establishment""]",,40.6897091,-89.5933919,1
Uncle's Games Puzzles & More,"404 W Main Ave, Spokane", Spokane,WA,99201,(509) 456-4607,http://www.unclesgames.com/,"[""store"",""point_of_interest"",""establishment""]",,47.6594023,-117.4185148,1
Wings of the Wind Kites & Toys,"550 North Rock Road #60, Wichita", Wichita,KS,67206,(316) 281-4275,http://wingsofthewindkites.com/,,,,,1
"Once Upon A Child Madison, Wisconsin","7475 Mineral Point Rd, Madison", Madison,WI,53717,(608) 203-9105,http://www.onceuponachildmadisonwest.com/,,,,,1
Creations By Toy,"931 University Ave # 102, Honolulu", Honolulu,HI,96826,(808) 947-0124,http://www.creationsbytoy.com/,,,,,1
NAPA Auto Parts - Toys Auto Parts Inc,"1002 3rd Ave, Jasper", Jasper,IN,47546,(812) 634-2222,http://www.napaonline.com/in/jasper/1/store/39406?cid=pl_yext_jobber_ToysAutoPartsInc_39406,"[""car_repair"",""store"",""point_of_interest"",""establishment""]",,38.37439,-86.9136656,2
Custom Railway Supply,"1015 W Garden of the Gods Rd #150, Colorado Springs", Colorado Springs,CO,80907,(719) 634-4616,http://www.customrailwaysupply.com/,,,,,1
NAPA Auto Parts - Toy Auto Parts Inc,"105 Mill St, Loogootee", Loogootee,IN,47553,(812) 295-2312,http://www.napaonline.com/in/loogootee/1/store/39410?cid=pl_yext_jobber_ToyAutoPartsInc_39410,"[""car_repair"",""store"",""point_of_interest"",""establishment""]",,38.675353,-86.914425,2
"Ambiance, The Store For Lovers","114 Boardman Poland Rd, Youngstown", Youngstown,OH,44512,(330) 629-9004,http://www.ambiance.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,41.0247992,-80.6566556,1
Once Upon A Child Gahanna,"1385 Stoneridge Dr, Gahanna", Gahanna,OH,43230,(614) 337-0200,http://www.onceuponachildcolumbus.com,shoe_store,,,,1
Imagination Station,"1405 Grandin Rd SW, Roanoke", Roanoke,VA,24015,(540) 685-2992,http://imaginationstationroanoke.blogspot.com/,"[""furniture_store"",""home_goods_store"",""store"",""point_of_interest"",""establishment""]",,37.264414,-79.977814,2
Growing Tree Toys,"143 Hawbaker Industrial Dr, State College", State College,PA,16803,(814) 237-0155,http://www.growingtreetoys.com/,"[""store"",""point_of_interest"",""establishment""]",,40.814122,-77.915204,1
Paisley Monkey,"14417 Detroit Ave, Lakewood", Lakewood,OH,44107,(216) 221-1091,http://www.paisleymonkey.com/,,,,,1
Game On,"1957 Commerce Center Cir, Prescott", Prescott,AZ,86301,(928) 227-2000,http://www.gameonarizona.com/,"[""book_store"",""store"",""point_of_interest"",""establishment""]",,34.592991,-112.431211,1
NAPA Auto Parts - Toys Auto Parts Inc,"21 N Section St, Sullivan", Sullivan,IN,47882,(812) 268-5252,http://www.napaonline.com/in/sullivan/1/store/39409?cid=pl_yext_jobber_ToysAutoPartsInc_39409,"[""car_repair"",""store"",""point_of_interest"",""establishment""]",,39.0960449,-87.4092112,2
Imagination Station,"2515 Main St, Lake Placid", Lake Placid,NY,12946,(518) 523-3971,http://parajax.com/,"[""jewelry_store"",""store"",""point_of_interest"",""establishment""]",,44.2876164,-73.9851079,2
Jenna's Toy Box,"2531 Dickerson Pike, Nashville", Nashville,TN,37207,(615) 258-2257,http://www.jennastoybox.com/,store,,,,1
Anime Tokyo,"3333 Wurzbach Rd #105, San Antonio", San Antonio,TX,78238,(210) 519-5752,http://www.facebook.com/animetokyotoo,store,,,,1
Imaginarium,"423 S 13th St, Omaha", Omaha,NE,68102,(402) 594-7061,http://www.imaginariumantiques.com/,,,,,1
Toy Station at School Crossing,"5540 Library Ln, Colorado Springs", Colorado Springs,CO,80918,(719) 593-7112,http://www.eschoolcrossing.com/,,,,,1
School Crossing Toy Station,"5540 Library Ln, Colorado Springs", Colorado Springs,CO,80918,(719) 593-7112,http://etoystation.com/,,,,,1
Toymasters Inc,"62 White St, Red Bank", Red Bank,NJ,07701,(732) 530-8697,http://www.toymastersofredbank.com/,"[""store"",""point_of_interest"",""establishment""]",,40.3506197,-74.0682712,1
NAPA Auto Parts - Toy Auto Parts Inc,"702 E 11th St hwy67, Bicknell", Bicknell,IN,47512,(812) 735-3545,http://www.napaonline.com/in/bicknell/store/26626?cid=pl_yext_jobber_ToyAutoPartsInc_26626,"[""car_repair"",""store"",""point_of_interest"",""establishment""]",,38.7800126,-87.3027878,2
Petrie's Family Games,"7681 N Union Blvd, Colorado Springs", Colorado Springs,CO,80920,(719) 522-1099,http://www.petriesgames.com/,,,,,1
Hillside Artisans Children's Boutique,"827 W Washington St, San Diego", San Diego,CA,92103,(619) 293-0134,http://www.hillsideartisans.com/,clothing_store,,,,1
Sexy Lady Toy Box,"DeLand, FL", FL,La,"d, FL",,http://sexyladytoybox.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,0,0,2
Sexy Lady Toy Box,"Jacksonville, FL", FL,il,"e, FL",,http://www.sexyladytoybox.com/,"[""store"",""point_of_interest"",""establishment""]",,0,0,2
Krypton Comics,"Krypton Comics, 2819 S 125th Ave #261, Omaha", Omaha,NE,68144,(402) 391-4131,http://kryptoncomicsomaha.com/,,,,,1
Kitty Hawk Kites,"1450 Miracle Strip Pkwy SE, Fort Walton Beach", Fort Walton Beach,FL,32548,(850) 796-0102,http://www.kittyhawk.com/florida,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,30.3943224,-86.5916605,2
Oops! Outlets,"1911 Leesburg Grove City Road, Suite 625, Grove City", Grove City,PA,16127,(724) 748-3200,http://www.oopsoutlets.com/,"[""book_store"",""store"",""point_of_interest"",""establishment""]",,41.1422741,-80.1573896,1
LIFT Designer Toys & Gallery,"228 W 4th St, Royal Oak", Royal Oak,MI,48067,(248) 545-5245,http://www.liftdetroit.com/,art_gallery,,,,1
Wireless Toy Store,"280 Cobb Pkwy S # D, Marietta", Marietta,GA,30060,(678) 564-0555,http://www.wirelesstoyz.com/,"[""store"",""point_of_interest"",""establishment""]",,33.9468934,-84.5191151,1
Cell Toys,"3502 N Blackstone Ave #191, Fresno", Fresno,CA,93726,(559) 283-8143,http://www.celltoysfresno.com/,store,,,,1
Teach Me Store,"3520 Spring Forest Rd, Raleigh", Raleigh,NC,27616,(919) 872-2747,http://www.teachmestore.com/,,,,,1
Toy Kingdom,"36 Maryland Ave, Rockville", Rockville,MD,20850,(301) 251-0220,http://toykingdomllc.com/,"[""store"",""point_of_interest"",""establishment""]",,39.0858596,-77.1507459,2
Zonkey,"621 N 6th St, San Jose", San Jose,CA,95112,(408) 372-7528,http://zonkeytoys.com/,store,,,,1
D and E Collectibles - Vintage & Collectible Toys - Pittsburgh Pa,"700 Main Street, Sharpsburg", Sharpsburg,PA,15215,(412) 782-3878,http://dandecollectibles.com/,,,,,1
Kitty Hawk Kites,"785 Sunset Blvd, Corolla", Corolla,NC,27927,(252) 453-8845,http://www.kittyhawk.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,36.3251112,-75.8182795,2
TOY KINGDOM,"820 Pier Park Dr #120, Panama City Beach", Panama City Beach,FL,32413,(850) 233-8916,http://facebook.com/toykingdompierpark,"[""store"",""point_of_interest"",""establishment""]",,30.2166423,-85.8765948,2
