name,address,City,State,zip,phone,url,types,closed,lat,long,count
Lil' Frog Fashions,"2010 Chestnut Blvd, Cuyahoga Falls", Cuyahoga Falls,OH,44223,(330) 940-2323,http://www.lilfrogfashionsresale.com/,"[""clothing_store"",""furniture_store"",""home_goods_store"",""store"",""point_of_interest"",""establishment""]",,41.1286334,-81.5073266,1
Sweet Potato Pie,"528 Main St, Woodland", Woodland,CA,95695,(530) 662-8000,http://www.sweetpotatopieonline.com/,"[""clothing_store"",""furniture_store"",""home_goods_store"",""store"",""point_of_interest"",""establishment""]",,38.6773376,-121.7736573,1
Cara's Boutique,"705 McMillan Rd, West Monroe", West Monroe,LA,71291,(318) 387-3115,http://www.shopcaras.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,32.5141001,-92.1612904,1
Conceptions Children's Resale,"9470 Cuyamaca St #100, Santee", Santee,CA,92071,(619) 596-2229,http://conceptionsresale-hub.com/,"[""clothing_store"",""furniture_store"",""home_goods_store"",""store"",""point_of_interest"",""establishment""]",,32.849204,-116.984694,1
lululemon athletica | Bethesda Row,"4856 Bethesda Ave, Bethesda", Bethesda,MD,20814,(301) 652-0574,http://www.lululemon.com/bethesda/bethesda,"[""shoe_store"",""gym"",""health"",""clothing_store"",""store"",""point_of_interest"",""establishment""]",,38.9806808,-77.0975679,1
Icebreaker Bethesda,"4821 Bethesda Ave, Bethesda", Bethesda,MD,20814,(301) 913-0379,http://icebreaker.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,38.9811488,-77.0966295,1
Wiggle Room,"4924 Del Ray Ave, Bethesda", Bethesda,MD,20814,(301) 656-5995,http://www.wiggleroom.biz/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,38.9890288,-77.0993548,1
Daisy Baby,"4912 Del Ray Ave # A, Bethesda", Bethesda,MD,20814,(301) 654-7477,http://www.shopdaisybaby.com/,"[""clothing_store"",""furniture_store"",""home_goods_store"",""store"",""point_of_interest"",""establishment""]",,38.989347,-77.0990193,1
Majesty Children's Consignment,"17530 132nd Ave NE, Woodinville", Woodinville,WA,98072,(425) 424-2415,http://majestyshop.com/,"[""clothing_store"",""furniture_store"",""home_goods_store"",""store"",""point_of_interest"",""establishment""]",,47.7554775,-122.1625238,1
CREWCUTS,"630 Old Country Rd, Garden City", Garden City,NY,11530,(516) 741-2739,https://www.jcrew.com/Girls.jsp,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,40.7381123,-73.612883,1
America's Kids,"7501 W Cermak Rd G11, North Riverside", North Riverside,IL,60546,(708) 442-8482,http://www.americaskids.net/?p=storelocations,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,41.8480242,-87.8111677,1
Monica + Andy,"2038 N Halsted St, Chicago", Chicago,IL,60614,(312) 600-8530,http://www.monicaandandy.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,41.9193176,-87.6489008,1
Little Orange Fish,"601 S Main St, Grapevine", Grapevine,TX,76051,(817) 416-7774,http://www.littleorangefishkids.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,32.9352726,-97.0782083,1
Green Pixie Baby,"117 3rd Ave N, Franklin", Franklin,TN,37065,(615) 542-4338,http://www.greenpixiebaby.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,35.9258948,-86.8697035,1
Uniqlo Northshore Mall,"210 Andover St, Peabody", Peabody,MA,01960,(877) 486-4756,http://www.uniqlo.com/us/stores/store-locations/northshore.html,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,42.539985,-70.942864,1
Dirt & Noise Kidproof Clothing,"43A Church St, Montclair", Montclair,NJ,07042,(973) 655-0572,http://www.dirtandnoisekids.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,40.8142124,-74.2193988,1
Milk Money Montclair Children's Consignment,"76 Church St, Montclair", Montclair,NJ,07042,(973) 744-0504,http://www.milkmoneylove.com/pages/locations.php,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,40.8147817,-74.2214624,1
Milk Money Maplewood,"410 Ridgewood Rd # 1, Maplewood", Maplewood,NJ,07040,(973) 313-1061,http://www.milkmoneylove.com/pages/maplewood.php,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,40.7420007,-74.2731635,1
Macy's - CLOSED,"Essex Green Plaza, 495 Prospect Ave, West Orange", West Orange,NJ,07052,(973) 736-9323,http://l.macys.com/west-orange-nj?cm_mmc=macys_places-_-West??_-n-_-94,"[""department_store"",""shoe_store"",""jewelry_store"",""clothing_store"",""home_goods_store"",""store"",""point_of_interest"",""establishment""]",,40.7937518,-74.2548023,1
Goodhearts Children Shop,"642 Main St, Reading", Reading,MA,01867,(781) 942-9700,http://www.goodheartsshop.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,42.5242655,-71.1031084,1
Gretchen's Children's Shop,"1246 West Paces Ferry Rd NW, Atlanta", Atlanta,GA,30327,(404) 237-8020,http://www.gretchensonline.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,33.848807,-84.4279121,1
Baby Needs Inc,"605 Cameron St, Burlington", Burlington,NC,27215,(336) 227-6202,http://elegantbaby.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,36.08703,-79.4355269,1
Baby & Me,"13815 SW Pacific Hwy, Portland", Portland,OR,97223,(503) 639-8439,http://www.babyandmepdx.com/,"[""store"",""point_of_interest"",""establishment""]",,45.4202874,-122.7864741,1
Simply Adorable,"347 Main Plaza, New Braunfels", New Braunfels,TX,78130,(830) 629-3400,http://www.simply-adorable.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,29.7023373,-98.1245995,1
BST Bargain Shoppe,"302 W Main St, Council Grove", Council Grove,KS,66846,,https://m.facebook.com/BargainShoppe,"[""electronics_store"",""clothing_store"",""store"",""point_of_interest"",""establishment""]",,39.0326392,-96.8295081,1
Cradle to Kindergarten,"Marion, KS", KS,ri,"n, KS",(785) 302-1148,http://cradletokindergarten.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,0,0,1
Kate Quinn Organics,"814 238th St SE, Bothell", Bothell,WA,98021,(425) 952-4206,http://www.katequinnorganics.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,47.6719519,-122.1967825,1
Baby Lulu Inc,"7210 Dominion Cir, Commerce", Commerce,CA,90040,(323) 890-0046,http://www.babylulu.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,33.9770143,-118.1357751,1
Lizards and Lace Children's Boutique,"106 East Ave, Goodlettsville", Goodlettsville,TN,37072,(615) 859-5225,http://www.lizardsandlace.com/,"[""shoe_store"",""clothing_store"",""store"",""point_of_interest"",""establishment""]",,36.3211306,-86.7126159,1
So Nikki Inc,"29 Rider Pl, Freeport", Freeport,NY,11520,(516) 442-1336,http://www.sonikki.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,40.6489369,-73.571373,1
Kids Rock,"563 Main Ave, Durango", Durango,CO,81301,(970) 259-9400,http://www.kidsrockdurango.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,37.2699947,-107.8819945,1
Kohl's North Logan,"1660 N Main St, North Logan", North Logan,UT,84341,(435) 752-4195,http://www.kohls.com/stores/ut/northlogan-195.shtml?utm_source=google&utm_medium=organic&utm_campaign=local,"[""department_store"",""store"",""point_of_interest"",""establishment""]",,41.7629746,-111.8320441,1
Baby Bella Boutique,"Phipps Plaza, 3500 Peachtree Rd NE, Atlanta", Atlanta,GA,30326,(404) 883-6639,http://www.happybabybella.com/,"[""shoe_store"",""clothing_store"",""store"",""point_of_interest"",""establishment""]",,33.8528556,-84.3628746,1
SouthPark Mall,"500 Southpark Center, Strongsville", Strongsville,OH,44136,(440) 238-9000,http://www.shoppingsouthparkmall.com/,"[""shopping_mall"",""department_store"",""movie_theater"",""shoe_store"",""restaurant"",""food"",""clothing_store"",""store"",""point_of_interest"",""establishment""]",,41.3079007,-81.8200823,1
Coolibar,"2401 Edgewood Ave S, St Louis Park", St Louis Park,MN,55426,(800) 926-6509,http://www.coolibar.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,44.959583,-93.360971,1
lululemon athletica | Shops at West End,"1639 West End Blvd, St Louis Park", St Louis Park,MN,55416,(763) 545-9069,http://www.lululemon.com/minneapolis/westend,"[""shoe_store"",""gym"",""health"",""clothing_store"",""store"",""point_of_interest"",""establishment""]",,44.966755,-93.347537,1
Little Charmers,"602 Union Ave # A, Brielle", Brielle,NJ,08730,(732) 528-6966,http://www.littlecharmersbrielle.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,40.1121823,-74.0567668,1
Rumple New Skins,"19470 Viking Ave NW #201, Poulsbo", Poulsbo,WA,98370,(360) 697-2464,http://rumplenewskins.com/,"[""clothing_store"",""shoe_store"",""furniture_store"",""home_goods_store"",""store"",""point_of_interest"",""establishment""]",,47.7397602,-122.6582753,1
120% Lino,"342 San Lorenzo Ave, Coral Gables", Coral Gables,FL,33146,(305) 774-1212,http://120linousa.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,25.7317131,-80.2601389,1
Liapela,"358 San Lorenzo Ave, Coral Gables", Coral Gables,FL,33146,(305) 441-0658,http://www.liapela.com/,"[""clothing_store"",""furniture_store"",""home_goods_store"",""store"",""point_of_interest"",""establishment""]",,25.7315821,-80.2592843,1
True Fashionistas,"2355 Vanderbilt Beach Rd #178, Naples", Naples,FL,34109,(239) 596-5044,http://www.truefashionistasresale.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,26.2466841,-81.7717485,1
Lu Lu Belle Children's Boutique of Naples,"1485 Pine Ridge Rd #7, Naples", Naples,FL,34109,(239) 598-1217,http://www.lulubelleofnaples.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,26.212171,-81.7881311,1
Twinkle Twinkle Little Store,"4172 Tamiami Trail N, Naples", Naples,FL,34103,(239) 262-5904,http://www.twinkletwinklelittlestoreofnaples.com/,"[""clothing_store"",""furniture_store"",""home_goods_store"",""store"",""point_of_interest"",""establishment""]",,26.197976,-81.798942,1
Kid to Kid The Woodlands,"6777 Woodlands Pkwy, The Woodlands", The Woodlands,TX,77382,(281) 419-3339,http://kidtokid.com/thewoodlands/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,30.1797966,-95.5382196,1
Fino Baby and Family,"Online Store, Sahuarita", Sahuarita,AZ,85629,(520) 444-3880,http://hyenacart.com/finobaby,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,31.9575818,-110.955646,1
Reruns For Wee Ones,"5353 Dixie Hwy, Fairfield", Fairfield,OH,45014,(513) 829-1300,http://www.rerunsforweeones.com/,"[""clothing_store"",""furniture_store"",""home_goods_store"",""store"",""point_of_interest"",""establishment""]",,39.3356736,-84.5288315,1
St. Augustine Outlets,"500 Outlet Mall Blvd, St Augustine", St Augustine,FL,32084,(904) 826-1311,http://staugoutlets.com/,"[""shopping_mall"",""clothing_store"",""store"",""point_of_interest"",""establishment""]",,29.9265486,-81.4123445,1
Little Outfit,"1900 Long Beach Blvd, Surf City", Surf City,NJ,08008,(609) 494-3622,http://www.littleoutfitlbi.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,39.66684,-74.161624,1
As They Grow Kids Consignment Sale - Summerlin,"4486 N Rancho Dr, Las Vegas", Las Vegas,NV,89130,(702) 499-1438,http://astheygrowsale.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,36.2419626,-115.2311656,1
Tip Toes,"60 E 8th St, Holland", Holland,MI,49423,(616) 298-2345,http://www.tiptoesonline.com/,"[""book_store"",""clothing_store"",""store"",""point_of_interest"",""establishment""]",,42.7901073,-86.1047232,1
lululemon athletica | Church Street,"31 Church St, Burlington", Burlington,VT,05401,(802) 860-0732,http://www.lululemon.com/burlingtonvt/burlingtonvtshowroom,"[""shoe_store"",""gym"",""health"",""clothing_store"",""store"",""point_of_interest"",""establishment""]",,44.4796476,-73.2127756,1
Baby Burro,"1405 Abbot Kinney Blvd, Venice", Venice,CA,90291,(310) 450-6283,http://www.burrogoods.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,33.9907799,-118.465693,1
Traditional Kid by Everythingnicekids.com,"1906 Westwood Blvd, Los Angeles", Los Angeles,CA,90025,(310) 441-1500,http://www.everythingnicekids.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,34.0480873,-118.4351749,1
Giggles & Grins,"123 Carla Ln # C, Monticello", Monticello,AR,71655,(870) 367-3494,http://gigglesandgrinsclothing.blogspot.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,33.6326799,-91.8040557,1
Kidz Klozet Inc.,"6971 Hancock Dr, Port St Lucie", Port St Lucie,FL,34952,(772) 237-5695,http://www.facebook.com/kidzklozetinc,"[""clothing_store"",""furniture_store"",""home_goods_store"",""store"",""point_of_interest"",""establishment""]",,27.3391854,-80.3262581,1
Trico Field,"330 W Broadway, New York", New York,NY,10012,(212) 358-8484,http://www.tricofield.net/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,40.7222827,-74.0040149,1
Give Wink,"2451 NE Miami Gardens Dr, Miami", Miami,FL,33180,(305) 705-3341,http://www.givewink.com/,"[""clothing_store"",""furniture_store"",""home_goods_store"",""store"",""point_of_interest"",""establishment""]",,25.9476131,-80.1507239,1
Wink,"19501 Biscayne Blvd, Miami", Miami,FL,33180,(305) 466-3637,http://givewink.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,25.9568248,-80.1428955,1
Kids Klothes,"1756 S Queen St, York", York,PA,17403,(717) 854-0606,http://www.kidsklothes.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,39.9415532,-76.7043398,1
Collage Gift Shop,"932 S George St, York", York,PA,17403,(717) 854-0028,http://www.collageofyork.com/,"[""jewelry_store"",""clothing_store"",""home_goods_store"",""store"",""point_of_interest"",""establishment""]",,39.9478958,-76.7218535,1
Gingersnaps Kids,"201 University Oaks Blvd #520, Round Rock", Round Rock,TX,78665,(512) 716-0800,http://www.gingersnapskids.com/pages/Store-Location.html,"[""clothing_store"",""furniture_store"",""home_goods_store"",""store"",""point_of_interest"",""establishment""]",,30.5554972,-97.6874308,1
Baby World,"556 San Mateo Ave, San Bruno", San Bruno,CA,94066,(650) 588-7644,http://www.babyworldonline.net/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,37.6256713,-122.411024,1
Lovely Bump,"509 San Mateo Ave, San Bruno", San Bruno,CA,94066,(650) 583-1159,http://www.lovelybump.com/,"[""book_store"",""clothing_store"",""furniture_store"",""home_goods_store"",""store"",""point_of_interest"",""establishment""]",,37.624836,-122.411426,1
"Once Upon A Child Snellville, GA","1195 Scenic Hwy S #12c, Lawrenceville", Lawrenceville,GA,30045,(770) 680-5457,http://www.onceuponachildsnellville.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,33.903161,-84.005255,1
Gigi's Fabulous Kids' Fashions & Toys,"62 Main St, Rosemary Beach", Rosemary Beach,FL,32461,(850) 231-0110,http://www.gigisfabkids.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,30.2790733,-86.0171611,1
The SEASIDE Style | Kids,"63 Central Square, Santa Rosa Beach", Santa Rosa Beach,FL,32459,(850) 231-1733,http://theseasidestyle.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,30.320729,-86.137518,1
Poppeas Boutique,"3411 Keith St NW, Cleveland", Cleveland,TN,37312,(423) 479-6116,http://www.poppeasboutique.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,35.1905572,-84.8655412,1
Just Kidding,"11935 Panama City Beach Pkwy, Panama City Beach", Panama City Beach,FL,32407,(850) 249-5758,http://justkiddingpcb.com/,"[""clothing_store"",""furniture_store"",""home_goods_store"",""store"",""point_of_interest"",""establishment""]",,30.2031615,-85.8245152,1
Practically Perfect,"104 S Sandusky Ave, Upper Sandusky", Upper Sandusky,OH,43351,(419) 209-0152,http://www.practicallyperfectresale.com/storeinfo.htm,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,40.8262324,-83.2816197,1
Elephants and Giraffes Children's Boutique,"8901 Three Chopt Rd A-1, Richmond", Richmond,VA,23229,(804) 859-5909,http://www.elephantsandgiraffes.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,37.6032651,-77.5605032,1
Clover,"3024 W Cary St, Richmond", Richmond,VA,23221,(804) 355-3517,http://www.cloverkids.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,37.5530326,-77.4796355,1
Wear It Again Kid,"47E Catoctin Cir SE, Leesburg", Leesburg,VA,20175,(703) 443-6888,http://www.wearitagainkid.com/About-Us.html,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,39.106279,-77.5636552,1
For Kids Only,"746 N Fairfax Ave, Los Angeles", Los Angeles,CA,90046,(323) 650-4885,http://www.forkidsonlyla.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,34.085117,-118.3611289,1
Bunnyberry,"7469 Melrose Ave #28, Los Angeles", Los Angeles,CA,90046,(323) 782-7792,http://www.bunnyberry.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,34.0838159,-118.3528176,1
Petit Tresor,"501 N Robertson Blvd, West Hollywood", West Hollywood,CA,90048,(877) 482-7856,http://www.petittresor.com/,"[""furniture_store"",""clothing_store"",""home_goods_store"",""store"",""point_of_interest"",""establishment""]",,34.080125,-118.385322,1
Lil' Lamb Boutique,"44 Maryland Ave, Annapolis", Annapolis,MD,21401,(410) 266-3303,http://www.lillambboutique.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,38.9803132,-76.4896116,1
Uniqlo Westfield Trumbull,"5066 Main St, Trumbull", Trumbull,CT,06611,(877) 486-4756,http://www.uniqlo.com/us/stores/store-locations/westfield-trumbull-mall.html,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,41.229883,-73.225695,1
Gigi's Boutique,"42 Public Square, Lawrenceburg", Lawrenceburg,TN,38464,(931) 762-6222,http://facebook.com/gigisboutiquetn,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,35.241343,-87.335417,1
Sean John,"2600 Maynard H. Jackson Jr. Blvd, Atlanta", Atlanta,GA,30354,,http://seanjohn.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,33.6425036,-84.4358052,1
The Childrens Shop,"2385 Peachtree Rd Suite A1AB Peachtree Battle Shopping Center, Atlanta", Atlanta,GA,30305,(404) 365-8496,https://www.facebook.com/thechildrensshop,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,33.819843,-84.387074,1
Nini & Loli,"20335 Biscayne Blvd, Aventura", Aventura,FL,33180,(305) 936-9959,http://www.niniandloli.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,25.9640972,-80.1439519,1
Your Turn Kids,"2295 Towne Lake Pkwy, Woodstock", Woodstock,GA,30189,(770) 517-5605,http://yourturnkids.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,34.1127457,-84.5556637,1
Pelican Coast Clothing Company,"5509 Magazine St, New Orleans", New Orleans,LA,70115,(504) 309-2314,https://www.pelicancoastclothing.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,29.9212785,-90.1163126,1
Children's Clothing Exchange,"1900 Valence St, New Orleans", New Orleans,LA,70115,(504) 258-6600,http://www.ccexnola.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,29.9295335,-90.1060533,1
Angelique Kids,"5519 Magazine St, New Orleans", New Orleans,LA,70115,(504) 899-8992,http://angeliquekids.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,29.921327,-90.11652,1
lululemon athletica | N. Beverly Dr,"334 N Beverly Dr, Beverly Hills", Beverly Hills,CA,90210,(310) 858-8339,http://www.lululemon.com/beverlyhills/northbeverly,"[""shoe_store"",""gym"",""health"",""clothing_store"",""store"",""point_of_interest"",""establishment""]",,34.0693335,-118.4009552,1
Catimini Rodeo Drive Boutique,"479 N Rodeo Dr, Beverly Hills", Beverly Hills,CA,90210,(310) 276-4500,http://www.shopcatimini.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,34.0705974,-118.4046446,1
lululemon athletica | Robertson,"103-105 S Robertson Blvd, Los Angeles", Los Angeles,CA,90048,(310) 550-6239,http://www.lululemon.com/losangeles/robertsonstore,"[""shoe_store"",""gym"",""health"",""clothing_store"",""store"",""point_of_interest"",""establishment""]",,34.0751301,-118.3839194,1
Little Hat Shop,"645 Cannery Row, Monterey", Monterey,CA,93940,(831) 655-3272,http://www.seattlehats.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,36.6152683,-121.8997971,1
Cotton Babies,"1200 Town and Country Crossing Dr, Town and Country", Town and Country,MO,63017,(636) 220-7720,http://www.cottonbabies.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,38.6214585,-90.5154927,1
Waikele Premium Outlets,"94-790 Lumiaina St, Waipahu", Waipahu,HI,96797,(808) 676-5656,http://www.premiumoutlets.com/outlet/waikele,"[""department_store"",""jewelry_store"",""restaurant"",""food"",""clothing_store"",""store"",""point_of_interest"",""establishment""]",,21.4019443,-158.0068071,1
Ohana Daze,"95-1249 Meheula Pkwy # 148, Mililani", Mililani,HI,96789,(808) 625-7774,http://ohanadaze.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,21.4530684,-158.006414,1
Peek a Boutique,"385 E 8th St, Holland", Holland,MI,49423,(616) 396-0900,http://www.peekaboutiqueholland.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,42.7911223,-86.0899607,1
Bumble Bea's,"710 Chicago Dr, Holland", Holland,MI,49423,(616) 393-0300,http://www.lovethehive.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,42.794913,-86.075324,1
Lil' Muffins,"1707 3rd St, Bay City", Bay City,MI,48708,(989) 391-9082,http://www.lilmuffins.com/services.html,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,43.6000413,-83.8719221,1
Lilly Pulitzer Signature Store,"1000 William Hilton Pkwy, Hilton Head Island", Hilton Head Island,SC,29928,(843) 686-6161,http://www.lillypulitzer.com/custserv/store_details.jsp?storeId=9946,"[""shoe_store"",""jewelry_store"",""clothing_store"",""store"",""point_of_interest"",""establishment""]",,32.159142,-80.755335,1
A J Hastings Inc,"45 S Pleasant St, Amherst", Amherst,MA,01002,(413) 253-2840,http://www.ajhastings.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,42.3749903,-72.5200293,1
lululemon athletica | Avalon,"2200 Avalon Blvd, Alpharetta", Alpharetta,GA,30009,(678) 248-5492,http://www.lululemon.com/stores/us/alpharetta/avalon,"[""shoe_store"",""gym"",""health"",""clothing_store"",""store"",""point_of_interest"",""establishment""]",,34.0710756,-84.276245,1
Me N Mommy to Be,"1690 SE Delaware Ave # 105, Ankeny", Ankeny,IA,50021,(515) 964-3205,http://me-n-mommytobe.com/,"[""store"",""point_of_interest"",""establishment""]",,41.7135074,-93.5820423,1
G&L Clothing,"1801 Ingersoll Ave, Des Moines", Des Moines,IA,50309,(515) 393-4853,https://www.gandlclothing.com/,"[""clothing_store"",""shoe_store"",""store"",""point_of_interest"",""establishment""]",,41.5864478,-93.6414578,1
Fisher's Baby Boutique,"1396 Hatcher Ln, Columbia", Columbia,TN,38401,(931) 398-5651,http://fishersbabyboutique.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,35.603255,-87.059503,1
dELiA*s,"250 Granite St, Braintree", Braintree,MA,02184,(781) 356-0149,http://store.delias.com/,"[""shoe_store"",""clothing_store"",""store"",""point_of_interest"",""establishment""]",,42.2217501,-71.0241393,1
Sunshine Kids,"123 N Main Ave, Fallbrook", Fallbrook,CA,92028,(714) 658-7679,http://www.sunshinekids.org/kidsact/hometowns.htm,"[""hair_care"",""clothing_store"",""store"",""point_of_interest"",""establishment""]",,33.3825581,-117.2511066,1
Loved Before Kids Store,"10125 W San Juan Way #110, Littleton", Littleton,CO,80127,(720) 458-0338,http://lovedbeforekidsstore.com/,"[""store"",""point_of_interest"",""establishment""]",,39.5637164,-105.1117638,1
Kids' Ketch,"132 2nd St, Lewes", Lewes,DE,19958,(302) 645-8448,http://www.kidsketch.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,38.7752379,-75.1399016,1
The Kids Company,"781 Laurel St, San Carlos", San Carlos,CA,94070,(888) 602-9928,http://thekidsco.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,37.5043175,-122.2581965,1
Go Gently Baby,"2639 Manhattan Beach Blvd, Redondo Beach", Redondo Beach,CA,90278,(310) 750-7055,https://shop.gogentlybaby.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,33.8874579,-118.3643323,1
Right Start,"3000 E 3rd Ave #15, Denver", Denver,CO,80206,(303) 320-8312,http://www.rightstart.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,39.7206984,-104.9520169,1
The Has Bin,"4734 Library Rd, Bethel Park", Bethel Park,PA,15102,(412) 835-9111,http://hasbinshop.vpweb.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,40.3490411,-80.0238715,1
kidscomfortz,"803 Hillcrest Dr, Washington", Washington,IL,61571,(216) 559-1136,http://www.kidscomfortz.com/,"[""clothing_store"",""home_goods_store"",""store"",""point_of_interest"",""establishment""]",,40.69512,-89.436092,1
MoonBabies Children's Resale,"1805 E West Pkwy, Fleming Island", Fleming Island,FL,32003,(904) 474-3396,http://www.babyclothesflemingisland.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,30.0965491,-81.7069841,1
Kids Corner Clothing,"2808 Niagara Falls Blvd, Niagara Falls", Niagara Falls,NY,14304,(716) 694-4750,http://kidscornerclothing.weebly.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,43.0890569,-78.8931359,1
Lil Surprises,"22 Ash St, Frankfort", Frankfort,IL,60423,(815) 464-9856,http://www.lilsurprises.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,41.4981802,-87.8500403,1
Super Kids Uniforms,"1330 Reisterstown Rd #3R, Pikesville", Pikesville,MD,21208,(410) 597-8181,http://www.superkidsuniforms.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,39.375911,-76.724685,1
2nd Time Around,"9 Field St suite 100, Belfast", Belfast,ME,04915,(207) 338-8912,http://www.2ndtimearound.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,44.431648,-69.0141084,1
Bellini Baby and Teen Furniture of Miami,"2980 N. Federal Highway, Boca Raton", Boca Raton,FL,33431,(305) 460-9898,http://www.bellini.com/,"[""clothing_store"",""furniture_store"",""home_goods_store"",""store"",""point_of_interest"",""establishment""]",,26.1654687,-80.1155018,1
Little Green Moppet Children's Consignment Shop,"8803 SW 132nd St, Miami", Miami,FL,33176,(305) 235-2004,http://www.littlegreenmoppet.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,25.6478618,-80.3364468,1
Principessa Children's Boutique,"453 Roger Williams Ave, Highland Park", Highland Park,IL,60035,(847) 926-0500,http://www.principessaboutique.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,42.1656005,-87.7816628,1
Kid Dynamo,"2108 Vine St, Berkeley", Berkeley,CA,94709,(510) 649-7446,http://www.shopkiddynamo.com/,"[""shoe_store"",""clothing_store"",""furniture_store"",""home_goods_store"",""store"",""point_of_interest"",""establishment""]",,37.8801417,-122.2688597,1
