email;company_domain;company_name
privacy@kohls.com;http://www.kohls.com/stores/tx/longview-1180.shtml?utm_source=google&utm_medium=organic&utm_campaign=local;
customer.service@kohls.com;http://www.kohls.com/stores/tx/longview-1180.shtml?utm_source=google&utm_medium=organic&utm_campaign=local;
accommodations-ext@fb.com;http://www.facebook.com/fanzonestc;
kohls@linkshare.com;http://www.kohls.com/stores/il/sterling-1413.shtml?utm_source=google&utm_medium=organic&utm_campaign=local;
privacy@kohls.com;http://www.kohls.com/stores/il/sterling-1413.shtml?utm_source=google&utm_medium=organic&utm_campaign=local;
customer.service@kohls.com;http://www.kohls.com/stores/il/sterling-1413.shtml?utm_source=google&utm_medium=organic&utm_campaign=local;
accommodations-ext@fb.com;http://www.facebook.com/lucysloveshopaugusta;
kohls@linkshare.com;http://www.kohls.com/stores/az/prescottvalley-1089.shtml?utm_source=google&utm_medium=organic&utm_campaign=local;
privacy@kohls.com;http://www.kohls.com/stores/az/prescottvalley-1089.shtml?utm_source=google&utm_medium=organic&utm_campaign=local;
customer.service@kohls.com;http://www.kohls.com/stores/az/prescottvalley-1089.shtml?utm_source=google&utm_medium=organic&utm_campaign=local;
kohls@linkshare.com;http://www.kohls.com/stores/wi/wausau-454.shtml?utm_source=google&utm_medium=organic&utm_campaign=local;
privacy@kohls.com;http://www.kohls.com/stores/wi/wausau-454.shtml?utm_source=google&utm_medium=organic&utm_campaign=local;
customer.service@kohls.com;http://www.kohls.com/stores/wi/wausau-454.shtml?utm_source=google&utm_medium=organic&utm_campaign=local;
kohls@linkshare.com;http://www.kohls.com/stores/tx/texarkana-1151.shtml?utm_source=google&utm_medium=organic&utm_campaign=local;
privacy@kohls.com;http://www.kohls.com/stores/tx/texarkana-1151.shtml?utm_source=google&utm_medium=organic&utm_campaign=local;
customer.service@kohls.com;http://www.kohls.com/stores/tx/texarkana-1151.shtml?utm_source=google&utm_medium=organic&utm_campaign=local;
accommodations-ext@fb.com;http://www.facebook.com/pages/treasure-hunters/173412852841919;
accommodations-ext@fb.com;http://www.facebook.com/boardmanhobbycenterinc/;
kohls@linkshare.com;http://www.kohls.com/stores/in/columbus-495.shtml?utm_source=google&utm_medium=organic&utm_campaign=local;
privacy@kohls.com;http://www.kohls.com/stores/in/columbus-495.shtml?utm_source=google&utm_medium=organic&utm_campaign=local;
customer.service@kohls.com;http://www.kohls.com/stores/in/columbus-495.shtml?utm_source=google&utm_medium=organic&utm_campaign=local;
kohls@linkshare.com;http://www.kohls.com/stores/sc/spartanburg-1014.shtml?utm_source=google&utm_medium=organic&utm_campaign=local;
privacy@kohls.com;http://www.kohls.com/stores/sc/spartanburg-1014.shtml?utm_source=google&utm_medium=organic&utm_campaign=local;
customer.service@kohls.com;http://www.kohls.com/stores/sc/spartanburg-1014.shtml?utm_source=google&utm_medium=organic&utm_campaign=local;
kohls@linkshare.com;http://www.kohls.com/stores/la/shreveport-1038.shtml?utm_source=google&utm_medium=organic&utm_campaign=local;
privacy@kohls.com;http://www.kohls.com/stores/la/shreveport-1038.shtml?utm_source=google&utm_medium=organic&utm_campaign=local;
customer.service@kohls.com;http://www.kohls.com/stores/la/shreveport-1038.shtml?utm_source=google&utm_medium=organic&utm_campaign=local;
kohls@linkshare.com;http://www.kohls.com/stores/ca/laquinta-677.shtml?utm_source=google&utm_medium=organic&utm_campaign=local;
privacy@kohls.com;http://www.kohls.com/stores/ca/laquinta-677.shtml?utm_source=google&utm_medium=organic&utm_campaign=local;
customer.service@kohls.com;http://www.kohls.com/stores/ca/laquinta-677.shtml?utm_source=google&utm_medium=organic&utm_campaign=local;
kohls@linkshare.com;http://www.kohls.com/stores/al/mobile-1023.shtml?utm_source=google&utm_medium=organic&utm_campaign=local;
privacy@kohls.com;http://www.kohls.com/stores/al/mobile-1023.shtml?utm_source=google&utm_medium=organic&utm_campaign=local;
customer.service@kohls.com;http://www.kohls.com/stores/al/mobile-1023.shtml?utm_source=google&utm_medium=organic&utm_campaign=local;
accommodations-ext@fb.com;http://www.facebook.com/groups/139025569500754/;
contact@discoverytoys.net;http://www.discoverytoyslink.com/johnsonfamily;
contact@discoverytoys.net;http://www.discoverytoyslink.com/missywise;
kmart@whynotleaseit.com;http://www.kmart.com/stores.html;
info@shopyourwayrewards.com;http://www.kmart.com/stores.html;
kmart@cj.com;http://www.kmart.com/stores.html;
laborc@searshc.com;http://www.kmart.com/stores.html;
support@shopyourway.com;http://www.kmart.com/stores.html;
privacyoffice@searshc.com;http://www.kmart.com/stores.html;
shmcdmca@searshc.com;http://www.kmart.com/stores.html;
adsales@searshc.com;http://www.sears.com/stores/north-carolina/greensboro/0001335.html;
mp_marketing@searshc.com;http://www.sears.com/stores/north-carolina/greensboro/0001335.html;
info@shopyourwayrewards.com;http://www.sears.com/stores/north-carolina/greensboro/0001335.html;
sears@cj.com;http://www.sears.com/stores/north-carolina/greensboro/0001335.html;
laborc@searshc.com;http://www.sears.com/stores/north-carolina/greensboro/0001335.html;
support@shopyourway.com;http://www.sears.com/stores/north-carolina/greensboro/0001335.html;
privacyoffice@searshc.com;http://www.sears.com/stores/north-carolina/greensboro/0001335.html;
shmcdmca@searshc.com;http://www.sears.com/stores/north-carolina/greensboro/0001335.html;
webmaster@customerservice.sears;http://www.sears.com/stores/north-carolina/greensboro/0001335.html;
cs@fatbraintoys.com;http://www.fatbraintoys.com/about_us/kansas_city_toy_store.cfm;
jobs@fatbraintoys.com;http://www.fatbraintoys.com/about_us/kansas_city_toy_store.cfm;
products@fatbraintoys.com;http://www.fatbraintoys.com/about_us/kansas_city_toy_store.cfm;
po@fatbraintoys.com;http://www.fatbraintoys.com/about_us/kansas_city_toy_store.cfm;
customerservice@edushape.com;http://www.fatbraintoys.com/about_us/kansas_city_toy_store.cfm;
recall@intplay.com;http://www.fatbraintoys.com/about_us/kansas_city_toy_store.cfm;
bellevue@unclesgames.com;http://www.unclesgames.com/;
redmond@unclesgames.com;http://www.unclesgames.com/;
downtown@unclesgames.com;http://www.unclesgames.com/;
valley@unclesgames.com;http://www.unclesgames.com/;
tacoma@unclesgames.com;http://www.unclesgames.com/;
tharmon@winmarkcorporation.com;http://www.onceuponachildcolumbus.com;
marketing@winmarkcorporation.com;http://www.onceuponachildcolumbus.com;
kmart@whynotleaseit.com;http://www.kmart.com/stores/virginia/virginia-beach/3560.html;
info@shopyourwayrewards.com;http://www.kmart.com/stores/virginia/virginia-beach/3560.html;
kmart@cj.com;http://www.kmart.com/stores/virginia/virginia-beach/3560.html;
laborc@searshc.com;http://www.kmart.com/stores/virginia/virginia-beach/3560.html;
support@shopyourway.com;http://www.kmart.com/stores/virginia/virginia-beach/3560.html;
privacyoffice@searshc.com;http://www.kmart.com/stores/virginia/virginia-beach/3560.html;
shmcdmca@searshc.com;http://www.kmart.com/stores/virginia/virginia-beach/3560.html;
customerservice@mbeans.com;http://mbeans.com/baby-gear-and-toy-stores-brookline-massachusetts;
returns@mbeans.com;http://mbeans.com/baby-gear-and-toy-stores-brookline-massachusetts;
kmart@whynotleaseit.com;http://www.kmart.com/;
info@shopyourwayrewards.com;http://www.kmart.com/;
kmart@cj.com;http://www.kmart.com/;
laborc@searshc.com;http://www.kmart.com/;
support@shopyourway.com;http://www.kmart.com/;
privacyoffice@searshc.com;http://www.kmart.com/;
shmcdmca@searshc.com;http://www.kmart.com/;
sales@emigre.com;http://www.landofnod.com/stores/university-village/str152;
business.sales@landofnod.com;http://www.landofnod.com/stores/university-village/str152;
customerservice@landofnod.com;http://www.landofnod.com/stores/university-village/str152;
pr@landofnod.com;http://www.landofnod.com/stores/university-village/str152;
product.submissions@landofnod.com;http://www.landofnod.com/stores/university-village/str152;
resumes@landofnod.com;http://www.landofnod.com/stores/university-village/str152;
nodevents@landofnod.com;http://www.landofnod.com/stores/university-village/str152;
sales@emigre.com;http://www.landofnod.com/stores/south-coast-plaza/str158;
business.sales@landofnod.com;http://www.landofnod.com/stores/south-coast-plaza/str158;
customerservice@landofnod.com;http://www.landofnod.com/stores/south-coast-plaza/str158;
pr@landofnod.com;http://www.landofnod.com/stores/south-coast-plaza/str158;
product.submissions@landofnod.com;http://www.landofnod.com/stores/south-coast-plaza/str158;
resumes@landofnod.com;http://www.landofnod.com/stores/south-coast-plaza/str158;
nodevents@landofnod.com;http://www.landofnod.com/stores/south-coast-plaza/str158;
sales@emigre.com;http://www.landofnod.com/stores/north-clybourn/str151;
